Sexo,codigo,Provincia,A̱o,Trimestre,Paro
Mujeres,34,Palencia,2011,1,19.77
Mujeres,34,Palencia,2011,2,19.41
Mujeres,34,Palencia,2011,3,20.54
Mujeres,34,Palencia,2011,4,23.15
Mujeres,34,Palencia,2012,1,23.28
Mujeres,34,Palencia,2012,2,24.56
Mujeres,34,Palencia,2012,3,24.08
Mujeres,34,Palencia,2012,4,20.58
Mujeres,34,Palencia,2013,1,24.38
Mujeres,34,Palencia,2013,2,25.13
Mujeres,34,Palencia,2013,3,27.82
Mujeres,34,Palencia,2013,4,26.21
Mujeres,34,Palencia,2014,1,25.38
Mujeres,34,Palencia,2014,2,22.74
Mujeres,34,Palencia,2014,3,28.57
Mujeres,34,Palencia,2014,4,28.44
Mujeres,34,Palencia,2015,1,28.98
Mujeres,34,Palencia,2015,2,23.43
Mujeres,34,Palencia,2015,3,20.22
Mujeres,34,Palencia,2015,4,20.71
Mujeres,34,Palencia,2016,1,19.67
Mujeres,34,Palencia,2016,2,19.51
Mujeres,34,Palencia,2016,3,16.04
Mujeres,34,Palencia,2016,4,15.66
Mujeres,34,Palencia,2017,1,17.04
Mujeres,34,Palencia,2017,2,16.02
Mujeres,34,Palencia,2017,3,17.7
Mujeres,34,Palencia,2017,4,16.09
Mujeres,34,Palencia,2018,1,15.72
Mujeres,34,Palencia,2018,2,11.55
Mujeres,34,Palencia,2018,3,14.29
Mujeres,34,Palencia,2018,4,18.68
Mujeres,34,Palencia,2019,1,14.66
Mujeres,34,Palencia,2019,2,13.85
Mujeres,34,Palencia,2019,3,8.62
Mujeres,34,Palencia,2019,4,11.28
Mujeres,34,Palencia,2020,1,13.1
Mujeres,34,Palencia,2020,2,14.41
Mujeres,34,Palencia,2020,3,13.04
Mujeres,34,Palencia,2020,4,11.39
Mujeres,34,Palencia,2021,1,11.19
Mujeres,34,Palencia,2021,2,10.29
Mujeres,34,Palencia,2021,3,10.15
Mujeres,34,Palencia,2021,4,10.88
Mujeres,34,Palencia,2022,1,9.04
Mujeres,34,Palencia,2022,2,9.14
Mujeres,34,Palencia,2022,3,10.7
Mujeres,34,Palencia,2022,4,8.77
Mujeres,34,Palencia,2023,1,11.83
Mujeres,35,Las Palmas,2002,1,13.78
Mujeres,35,Las Palmas,2002,2,14.46
Mujeres,35,Las Palmas,2002,3,16.39
Mujeres,35,Las Palmas,2002,4,14.25
Mujeres,35,Las Palmas,2003,1,14.09
Mujeres,35,Las Palmas,2003,2,13.52
Mujeres,35,Las Palmas,2003,3,12.75
Mujeres,35,Las Palmas,2003,4,13.77
Mujeres,35,Las Palmas,2004,1,14.87
Mujeres,35,Las Palmas,2004,2,12.29
Mujeres,35,Las Palmas,2004,3,13.04
Mujeres,35,Las Palmas,2004,4,13.26
Mujeres,35,Las Palmas,2005,1,16.39
Mujeres,35,Las Palmas,2005,2,15.23
Mujeres,35,Las Palmas,2005,3,13.25
Mujeres,35,Las Palmas,2005,4,14.49
Mujeres,35,Las Palmas,2006,1,15.25
Mujeres,35,Las Palmas,2006,2,13.75
Mujeres,35,Las Palmas,2006,3,15.24
Mujeres,35,Las Palmas,2006,4,15.56
Mujeres,35,Las Palmas,2007,1,13.38
Mujeres,35,Las Palmas,2007,2,14.72
Mujeres,35,Las Palmas,2007,3,13.26
Mujeres,35,Las Palmas,2007,4,13.36
Mujeres,35,Las Palmas,2008,1,19.06
Mujeres,35,Las Palmas,2008,2,18.42
Mujeres,35,Las Palmas,2008,3,18.96
Mujeres,35,Las Palmas,2008,4,24.88
Mujeres,35,Las Palmas,2009,1,28.14
Mujeres,35,Las Palmas,2009,2,29.21
Mujeres,35,Las Palmas,2009,3,29.38
Mujeres,35,Las Palmas,2009,4,29.76
Mujeres,35,Las Palmas,2010,1,29.94
Mujeres,35,Las Palmas,2010,2,29.71
Mujeres,35,Las Palmas,2010,3,28.91
Mujeres,35,Las Palmas,2010,4,29.52
Mujeres,35,Las Palmas,2011,1,29.32
Mujeres,35,Las Palmas,2011,2,32.99
Mujeres,35,Las Palmas,2011,3,32.09
Mujeres,35,Las Palmas,2011,4,32.9
Mujeres,35,Las Palmas,2012,1,35.54
Mujeres,35,Las Palmas,2012,2,37.52
Mujeres,35,Las Palmas,2012,3,36.68
Mujeres,35,Las Palmas,2012,4,34.91
Mujeres,35,Las Palmas,2013,1,36.18
Mujeres,35,Las Palmas,2013,2,36.74
Mujeres,35,Las Palmas,2013,3,37.53
Mujeres,35,Las Palmas,2013,4,32.58
Mujeres,35,Las Palmas,2014,1,30.51
Mujeres,35,Las Palmas,2014,2,33.78
Mujeres,35,Las Palmas,2014,3,36.08
Mujeres,35,Las Palmas,2014,4,34.95
Mujeres,35,Las Palmas,2015,1,33.7
Mujeres,35,Las Palmas,2015,2,32.18
Mujeres,35,Las Palmas,2015,3,34.98
Mujeres,35,Las Palmas,2015,4,30.15
Mujeres,35,Las Palmas,2016,1,28.39
Mujeres,35,Las Palmas,2016,2,30.49
Mujeres,35,Las Palmas,2016,3,29.72
Mujeres,35,Las Palmas,2016,4,27.45
Mujeres,35,Las Palmas,2017,1,27.77
Mujeres,35,Las Palmas,2017,2,28.66
Mujeres,35,Las Palmas,2017,3,28.16
Mujeres,35,Las Palmas,2017,4,23.1
Mujeres,35,Las Palmas,2018,1,22.74
Mujeres,35,Las Palmas,2018,2,21.79
Mujeres,35,Las Palmas,2018,3,19.78
Mujeres,35,Las Palmas,2018,4,20.71
Mujeres,35,Las Palmas,2019,1,22.09
Mujeres,35,Las Palmas,2019,2,24.2
Mujeres,35,Las Palmas,2019,3,26.58
Mujeres,35,Las Palmas,2019,4,21.55
Mujeres,35,Las Palmas,2020,1,19.01
Mujeres,35,Las Palmas,2020,2,18.88
Mujeres,35,Las Palmas,2020,3,27.62
Mujeres,35,Las Palmas,2020,4,28.11
Mujeres,35,Las Palmas,2021,1,24.75
Mujeres,35,Las Palmas,2021,2,24.53
Mujeres,35,Las Palmas,2021,3,26.2
Mujeres,35,Las Palmas,2021,4,18.93
Mujeres,35,Las Palmas,2022,1,22.62
Mujeres,35,Las Palmas,2022,2,18.09
Mujeres,35,Las Palmas,2022,3,20.05
Mujeres,35,Palmas. Las,2022,4,14.08
Mujeres,35,Palmas. Las,2023,1,15.82
Mujeres,36,Pontevedra,2002,1,20.41
Mujeres,36,Pontevedra,2002,2,21.05
Mujeres,36,Pontevedra,2002,3,20.1
Mujeres,36,Pontevedra,2002,4,21.23
Mujeres,36,Pontevedra,2003,1,22.28
Mujeres,36,Pontevedra,2003,2,20.11
Mujeres,36,Pontevedra,2003,3,20.31
Mujeres,36,Pontevedra,2003,4,20.73
Mujeres,36,Pontevedra,2004,1,21.73
Mujeres,36,Pontevedra,2004,2,21.81
Mujeres,36,Pontevedra,2004,3,18.07
Mujeres,36,Pontevedra,2004,4,18.55
Mujeres,36,Pontevedra,2005,1,17.16
Mujeres,36,Pontevedra,2005,2,18.92
Mujeres,36,Pontevedra,2005,3,13.32
Mujeres,36,Pontevedra,2005,4,13.32
Mujeres,36,Pontevedra,2006,1,15.78
Mujeres,36,Pontevedra,2006,2,13.74
Mujeres,36,Pontevedra,2006,3,9.57
Mujeres,36,Pontevedra,2006,4,12.19
Mujeres,36,Pontevedra,2007,1,12.44
Mujeres,36,Pontevedra,2007,2,11.13
Mujeres,36,Pontevedra,2007,3,8.29
Mujeres,36,Pontevedra,2007,4,9.55
Mujeres,36,Pontevedra,2008,1,9.53
Mujeres,36,Pontevedra,2008,2,11.8
Mujeres,36,Pontevedra,2008,3,11.11
Mujeres,36,Pontevedra,2008,4,12.9
Mujeres,36,Pontevedra,2009,1,15.89
Mujeres,36,Pontevedra,2009,2,16.13
Mujeres,36,Pontevedra,2009,3,16.56
Mujeres,36,Pontevedra,2009,4,16.64
Mujeres,36,Pontevedra,2010,1,18.56
Mujeres,36,Pontevedra,2010,2,19.18
Mujeres,36,Pontevedra,2010,3,18.84
Mujeres,36,Pontevedra,2010,4,18.36
Mujeres,36,Pontevedra,2011,1,20.8
Mujeres,36,Pontevedra,2011,2,19.19
Mujeres,36,Pontevedra,2011,3,21.74
Mujeres,36,Pontevedra,2011,4,24.27
Mujeres,36,Pontevedra,2012,1,26.09
Mujeres,36,Pontevedra,2012,2,25.18
Mujeres,36,Pontevedra,2012,3,23.24
Mujeres,36,Pontevedra,2012,4,23.66
Mujeres,36,Pontevedra,2013,1,25.21
Mujeres,36,Pontevedra,2013,2,25.69
Mujeres,36,Pontevedra,2013,3,24.34
Mujeres,36,Pontevedra,2013,4,24.25
Mujeres,36,Pontevedra,2014,1,25.52
Mujeres,36,Pontevedra,2014,2,25.28
Mujeres,36,Pontevedra,2014,3,23.63
Mujeres,36,Pontevedra,2014,4,26.13
Mujeres,36,Pontevedra,2015,1,26.36
Mujeres,36,Pontevedra,2015,2,24.56
Mujeres,36,Pontevedra,2015,3,21.96
Mujeres,36,Pontevedra,2015,4,21.04
Mujeres,36,Pontevedra,2016,1,20.89
Mujeres,36,Pontevedra,2016,2,21.45
Mujeres,36,Pontevedra,2016,3,17.86
Mujeres,36,Pontevedra,2016,4,18.52
Mujeres,36,Pontevedra,2017,1,20.14
Mujeres,36,Pontevedra,2017,2,19.47
Mujeres,36,Pontevedra,2017,3,18.18
Mujeres,36,Pontevedra,2017,4,18
Mujeres,36,Pontevedra,2018,1,20.29
Mujeres,36,Pontevedra,2018,2,17.82
Mujeres,36,Pontevedra,2018,3,16.13
Mujeres,36,Pontevedra,2018,4,15.54
Mujeres,36,Pontevedra,2019,1,16.72
Mujeres,36,Pontevedra,2019,2,14.64
Mujeres,36,Pontevedra,2019,3,15.25
Mujeres,36,Pontevedra,2019,4,15.54
Mujeres,36,Pontevedra,2020,1,16.57
Mujeres,36,Pontevedra,2020,2,14.81
Mujeres,36,Pontevedra,2020,3,15.63
Mujeres,36,Pontevedra,2020,4,15.82
Mujeres,36,Pontevedra,2021,1,17.66
Mujeres,36,Pontevedra,2021,2,16.82
Mujeres,36,Pontevedra,2021,3,15.64
Mujeres,36,Pontevedra,2021,4,15.09
Mujeres,36,Pontevedra,2022,1,16.25
Mujeres,36,Pontevedra,2022,2,13.48
Mujeres,36,Pontevedra,2022,3,14.66
Mujeres,36,Pontevedra,2022,4,13.14
Mujeres,36,Pontevedra,2023,1,13.62
Mujeres,37,Salamanca,2002,1,19.68
Mujeres,37,Salamanca,2002,2,20.95
Mujeres,37,Salamanca,2002,3,16.64
Mujeres,37,Salamanca,2002,4,19.63
Mujeres,37,Salamanca,2003,1,24.68
Mujeres,37,Salamanca,2003,2,23.39
Mujeres,37,Salamanca,2003,3,21.52
Mujeres,37,Salamanca,2003,4,25.44
Mujeres,37,Salamanca,2004,1,27.41
Mujeres,37,Salamanca,2004,2,24.81
Mujeres,37,Salamanca,2004,3,20.81
Mujeres,37,Salamanca,2004,4,22.95
Mujeres,37,Salamanca,2005,1,15.94
Mujeres,37,Salamanca,2005,2,10.22
Mujeres,37,Salamanca,2005,3,10.22
Mujeres,37,Salamanca,2005,4,14.87
Mujeres,37,Salamanca,2006,1,15.28
Mujeres,37,Salamanca,2006,2,13.3
Mujeres,37,Salamanca,2006,3,14.04
Mujeres,37,Salamanca,2006,4,14.87
Mujeres,37,Salamanca,2007,1,15.58
Mujeres,37,Salamanca,2007,2,16.4
Mujeres,37,Salamanca,2007,3,11.03
Mujeres,37,Salamanca,2007,4,10.26
Mujeres,37,Salamanca,2008,1,14.15
Mujeres,37,Salamanca,2008,2,17.86
Mujeres,37,Salamanca,2008,3,18.81
Mujeres,37,Salamanca,2008,4,25.68
Mujeres,37,Salamanca,2009,1,25.59
Mujeres,37,Salamanca,2009,2,23.09
Mujeres,37,Salamanca,2009,3,23.73
Mujeres,37,Salamanca,2009,4,17.56
Mujeres,37,Salamanca,2010,1,18.61
Mujeres,37,Salamanca,2010,2,18
Mujeres,37,Salamanca,2010,3,16.49
Mujeres,37,Salamanca,2010,4,16.14
Mujeres,37,Salamanca,2011,1,18.61
Mujeres,37,Salamanca,2011,2,17.27
Mujeres,37,Salamanca,2011,3,17.79
Mujeres,37,Salamanca,2011,4,19.96
Mujeres,37,Salamanca,2012,1,24.11
Mujeres,37,Salamanca,2012,2,23.07
Mujeres,37,Salamanca,2012,3,21.57
Mujeres,37,Salamanca,2012,4,23.96
Mujeres,37,Salamanca,2013,1,23.56
Mujeres,37,Salamanca,2013,2,19.76
Mujeres,37,Salamanca,2013,3,22.66
Mujeres,37,Salamanca,2013,4,27.29
Mujeres,37,Salamanca,2014,1,22.79
Mujeres,37,Salamanca,2014,2,21.05
Mujeres,37,Salamanca,2014,3,22.93
Mujeres,37,Salamanca,2014,4,26.27
Mujeres,37,Salamanca,2015,1,24.51
Mujeres,37,Salamanca,2015,2,20.12
Mujeres,37,Salamanca,2015,3,15.7
Mujeres,37,Salamanca,2015,4,20.13
Mujeres,37,Salamanca,2016,1,19.15
Mujeres,37,Salamanca,2016,2,19.94
Mujeres,37,Salamanca,2016,3,17.76
Mujeres,37,Salamanca,2016,4,16.78
Mujeres,37,Salamanca,2017,1,19.36
Mujeres,37,Salamanca,2017,2,17.55
Mujeres,37,Salamanca,2017,3,15.34
Mujeres,37,Salamanca,2017,4,14.92
Mujeres,37,Salamanca,2018,1,16.49
Mujeres,37,Salamanca,2018,2,14.89
Mujeres,37,Salamanca,2018,3,14.7
Mujeres,37,Salamanca,2018,4,13.17
Mujeres,37,Salamanca,2019,1,15.52
Mujeres,37,Salamanca,2019,2,16.98
Mujeres,37,Salamanca,2019,3,13.81
Mujeres,37,Salamanca,2019,4,16.17
Mujeres,37,Salamanca,2020,1,16.47
Mujeres,37,Salamanca,2020,2,13.21
Mujeres,37,Salamanca,2020,3,13.35
Mujeres,37,Salamanca,2020,4,19.44
Mujeres,37,Salamanca,2021,1,20.16
Mujeres,37,Salamanca,2021,2,17.26
Mujeres,37,Salamanca,2021,3,16.97
Mujeres,37,Salamanca,2021,4,13.63
Mujeres,37,Salamanca,2022,1,14.73
Mujeres,37,Salamanca,2022,2,12.33
Mujeres,37,Salamanca,2022,3,14.33
Mujeres,37,Salamanca,2022,4,11.96
Mujeres,37,Salamanca,2023,1,13.67
Mujeres,38,Santa Cruz de Tenerife,2002,1,15.3
Mujeres,38,Santa Cruz de Tenerife,2002,2,15.77
Mujeres,38,Santa Cruz de Tenerife,2002,3,15.32
Mujeres,38,Santa Cruz de Tenerife,2002,4,16.06
Mujeres,38,Santa Cruz de Tenerife,2003,1,15.64
Mujeres,38,Santa Cruz de Tenerife,2003,2,16.62
Mujeres,38,Santa Cruz de Tenerife,2003,3,16.76
Mujeres,38,Santa Cruz de Tenerife,2003,4,17.82
Mujeres,38,Santa Cruz de Tenerife,2004,1,18.42
Mujeres,38,Santa Cruz de Tenerife,2004,2,20.32
Mujeres,38,Santa Cruz de Tenerife,2004,3,16.82
Mujeres,38,Santa Cruz de Tenerife,2004,4,14.96
Mujeres,38,Santa Cruz de Tenerife,2005,1,14.07
Mujeres,38,Santa Cruz de Tenerife,2005,2,13.63
Mujeres,38,Santa Cruz de Tenerife,2005,3,13.1
Mujeres,38,Santa Cruz de Tenerife,2005,4,12.26
Mujeres,38,Santa Cruz de Tenerife,2006,1,14.94
Mujeres,38,Santa Cruz de Tenerife,2006,2,15.47
Mujeres,38,Santa Cruz de Tenerife,2006,3,12.66
Mujeres,38,Santa Cruz de Tenerife,2006,4,13.7
Mujeres,38,Santa Cruz de Tenerife,2007,1,12.71
Mujeres,38,Santa Cruz de Tenerife,2007,2,11.04
Mujeres,38,Santa Cruz de Tenerife,2007,3,12.92
Mujeres,38,Santa Cruz de Tenerife,2007,4,11.58
Mujeres,38,Santa Cruz de Tenerife,2008,1,13.62
Mujeres,38,Santa Cruz de Tenerife,2008,2,15.03
Mujeres,38,Santa Cruz de Tenerife,2008,3,16.92
Mujeres,38,Santa Cruz de Tenerife,2008,4,22.03
Mujeres,38,Santa Cruz de Tenerife,2009,1,24.56
Mujeres,38,Santa Cruz de Tenerife,2009,2,24.14
Mujeres,38,Santa Cruz de Tenerife,2009,3,23.17
Mujeres,38,Santa Cruz de Tenerife,2009,4,22.89
Mujeres,38,Santa Cruz de Tenerife,2010,1,25.23
Mujeres,38,Santa Cruz de Tenerife,2010,2,27.25
Mujeres,38,Santa Cruz de Tenerife,2010,3,26.88
Mujeres,38,Santa Cruz de Tenerife,2010,4,25.23
Mujeres,38,Santa Cruz de Tenerife,2011,1,25.63
Mujeres,38,Santa Cruz de Tenerife,2011,2,24.48
Mujeres,38,Santa Cruz de Tenerife,2011,3,26.44
Mujeres,38,Santa Cruz de Tenerife,2011,4,28.36
Mujeres,38,Santa Cruz de Tenerife,2012,1,31.83
Mujeres,38,Santa Cruz de Tenerife,2012,2,29.33
Mujeres,38,Santa Cruz de Tenerife,2012,3,30.76
Mujeres,38,Santa Cruz de Tenerife,2012,4,29.25
Mujeres,38,Santa Cruz de Tenerife,2013,1,29.87
Mujeres,38,Santa Cruz de Tenerife,2013,2,29.47
Mujeres,38,Santa Cruz de Tenerife,2013,3,29.36
Mujeres,38,Santa Cruz de Tenerife,2013,4,30.86
Mujeres,38,Santa Cruz de Tenerife,2014,1,33.67
Mujeres,38,Santa Cruz de Tenerife,2014,2,33.94
Mujeres,38,Santa Cruz de Tenerife,2014,3,32.54
Mujeres,38,Santa Cruz de Tenerife,2014,4,29.34
Mujeres,38,Santa Cruz de Tenerife,2015,1,29.58
Mujeres,38,Santa Cruz de Tenerife,2015,2,30.33
Mujeres,38,Santa Cruz de Tenerife,2015,3,28.01
Mujeres,38,Santa Cruz de Tenerife,2015,4,25.38
Mujeres,38,Santa Cruz de Tenerife,2016,1,27.73
Mujeres,38,Santa Cruz de Tenerife,2016,2,28.45
Mujeres,38,Santa Cruz de Tenerife,2016,3,26.11
Mujeres,38,Santa Cruz de Tenerife,2016,4,25.64
Mujeres,38,Santa Cruz de Tenerife,2017,1,26.24
Mujeres,38,Santa Cruz de Tenerife,2017,2,24.62
Mujeres,38,Santa Cruz de Tenerife,2017,3,23.25
Mujeres,38,Santa Cruz de Tenerife,2017,4,25.6
Mujeres,38,Santa Cruz de Tenerife,2018,1,21.76
Mujeres,38,Santa Cruz de Tenerife,2018,2,23.01
Mujeres,38,Santa Cruz de Tenerife,2018,3,20.67
Mujeres,38,Santa Cruz de Tenerife,2018,4,21.03
Mujeres,38,Santa Cruz de Tenerife,2019,1,21.26
Mujeres,38,Santa Cruz de Tenerife,2019,2,18.66
Mujeres,38,Santa Cruz de Tenerife,2019,3,21.11
Mujeres,38,Santa Cruz de Tenerife,2019,4,18.9
Mujeres,38,Santa Cruz de Tenerife,2020,1,20.78
Mujeres,38,Santa Cruz de Tenerife,2020,2,23.01
Mujeres,38,Santa Cruz de Tenerife,2020,3,27.89
Mujeres,38,Santa Cruz de Tenerife,2020,4,26.39
Mujeres,38,Santa Cruz de Tenerife,2021,1,27.01
Mujeres,38,Santa Cruz de Tenerife,2021,2,26.3
Mujeres,38,Santa Cruz de Tenerife,2021,3,25.37
Mujeres,38,Santa Cruz de Tenerife,2021,4,21.62
Mujeres,38,Santa Cruz de Tenerife,2022,1,19.84
Mujeres,38,Santa Cruz de Tenerife,2022,2,17.36
Mujeres,38,Santa Cruz de Tenerife,2022,3,21.04
Mujeres,38,Santa Cruz de Tenerife,2022,4,19.21
Mujeres,38,Santa Cruz de Tenerife,2023,1,21.71
Mujeres,39,Cantabria,2002,1,16.18
Mujeres,39,Cantabria,2002,2,15.15
Mujeres,39,Cantabria,2002,3,14.48
Mujeres,39,Cantabria,2002,4,13.61
Mujeres,39,Cantabria,2003,1,14.83
Mujeres,39,Cantabria,2003,2,15.06
Mujeres,39,Cantabria,2003,3,16.5
Mujeres,39,Cantabria,2003,4,14.11
Mujeres,39,Cantabria,2004,1,14.54
Mujeres,39,Cantabria,2004,2,15.51
Mujeres,39,Cantabria,2004,3,13.83
Mujeres,39,Cantabria,2004,4,14.82
Mujeres,39,Cantabria,2005,1,14.23
Mujeres,39,Cantabria,2005,2,13.34
Mujeres,39,Cantabria,2005,3,8.68
Mujeres,39,Cantabria,2005,4,10.63
Mujeres,39,Cantabria,2006,1,10.05
Mujeres,39,Cantabria,2006,2,10.27
Mujeres,39,Cantabria,2006,3,9.47
Mujeres,39,Cantabria,2006,4,7.96
Mujeres,39,Cantabria,2007,1,9.67
Mujeres,39,Cantabria,2007,2,8.99
Mujeres,39,Cantabria,2007,3,6.57
Mujeres,39,Cantabria,2007,4,6.67
Mujeres,39,Cantabria,2008,1,9.39
Mujeres,39,Cantabria,2008,2,9.3
Mujeres,39,Cantabria,2008,3,7.39
Mujeres,39,Cantabria,2008,4,9.3
Mujeres,39,Cantabria,2009,1,12.52
Mujeres,39,Cantabria,2009,2,12.85
Mujeres,39,Cantabria,2009,3,11.98
Mujeres,39,Cantabria,2009,4,12.92
Mujeres,39,Cantabria,2010,1,15.99
Mujeres,39,Cantabria,2010,2,15.02
Mujeres,39,Cantabria,2010,3,12.4
Mujeres,39,Cantabria,2010,4,16.59
Mujeres,39,Cantabria,2011,1,15.19
Mujeres,39,Cantabria,2011,2,13.08
Mujeres,39,Cantabria,2011,3,13.27
Mujeres,39,Cantabria,2011,4,15.68
Mujeres,39,Cantabria,2012,1,19.59
Mujeres,39,Cantabria,2012,2,16.15
Mujeres,39,Cantabria,2012,3,14.65
Mujeres,39,Cantabria,2012,4,19.13
Mujeres,39,Cantabria,2013,1,20.8
Mujeres,39,Cantabria,2013,2,23.02
Mujeres,39,Cantabria,2013,3,18.18
Mujeres,39,Cantabria,2013,4,21.36
Mujeres,39,Cantabria,2014,1,20.49
Mujeres,39,Cantabria,2014,2,18.51
Mujeres,39,Cantabria,2014,3,18.29
Mujeres,39,Cantabria,2014,4,17.39
Mujeres,39,Cantabria,2015,1,20.96
Mujeres,39,Cantabria,2015,2,20.5
Mujeres,39,Cantabria,2015,3,16.26
Mujeres,39,Cantabria,2015,4,18.36
Mujeres,39,Cantabria,2016,1,19.3
Mujeres,39,Cantabria,2016,2,16.6
Mujeres,39,Cantabria,2016,3,13.06
Mujeres,39,Cantabria,2016,4,13.2
Mujeres,39,Cantabria,2017,1,14.58
Mujeres,39,Cantabria,2017,2,14.45
Mujeres,39,Cantabria,2017,3,12.71
Mujeres,39,Cantabria,2017,4,13.98
Mujeres,39,Cantabria,2018,1,14.27
Mujeres,39,Cantabria,2018,2,13.57
Mujeres,39,Cantabria,2018,3,10.29
Mujeres,39,Cantabria,2018,4,11.28
Mujeres,39,Cantabria,2019,1,13.26
Mujeres,39,Cantabria,2019,2,9.23
Mujeres,39,Cantabria,2019,3,9.42
Mujeres,39,Cantabria,2019,4,12.13
Mujeres,39,Cantabria,2020,1,11.79
Mujeres,39,Cantabria,2020,2,13.95
Mujeres,39,Cantabria,2020,3,12.41
Mujeres,39,Cantabria,2020,4,12.61
Mujeres,39,Cantabria,2021,1,12.95
Mujeres,39,Cantabria,2021,2,15.16
Mujeres,39,Cantabria,2021,3,11.05
Mujeres,39,Cantabria,2021,4,12.82
Mujeres,39,Cantabria,2022,1,12.77
Mujeres,39,Cantabria,2022,2,9.55
Mujeres,39,Cantabria,2022,3,10.3
Mujeres,39,Cantabria,2022,4,12.79
Mujeres,39,Cantabria,2023,1,11.72
Mujeres,40,Segovia,2002,1,16.42
Mujeres,40,Segovia,2002,2,14.82
Mujeres,40,Segovia,2002,3,16.51
Mujeres,40,Segovia,2002,4,17.66
Mujeres,40,Segovia,2003,1,17.09
Mujeres,40,Segovia,2003,2,19.85
Mujeres,40,Segovia,2003,3,15.63
Mujeres,40,Segovia,2003,4,16.67
Mujeres,40,Segovia,2004,1,15.56
Mujeres,40,Segovia,2004,2,16.98
Mujeres,40,Segovia,2004,3,9.74
Mujeres,40,Segovia,2004,4,11.17
Mujeres,40,Segovia,2005,1,13.63
Mujeres,40,Segovia,2005,2,9.09
Mujeres,40,Segovia,2005,3,8.35
Mujeres,40,Segovia,2005,4,7.48
Mujeres,40,Segovia,2006,1,11.52
Mujeres,40,Segovia,2006,2,13.79
Mujeres,40,Segovia,2006,3,11.34
Mujeres,40,Segovia,2006,4,9.16
Mujeres,40,Segovia,2007,1,5.63
Mujeres,40,Segovia,2007,2,8.15
Mujeres,40,Segovia,2007,3,7.08
Mujeres,40,Segovia,2007,4,10.07
Mujeres,40,Segovia,2008,1,16.23
Mujeres,40,Segovia,2008,2,13.9
Mujeres,40,Segovia,2008,3,12.67
Mujeres,40,Segovia,2008,4,12.18
Mujeres,40,Segovia,2009,1,17.51
Mujeres,40,Segovia,2009,2,14.15
Mujeres,40,Segovia,2009,3,13.03
Mujeres,40,Segovia,2009,4,10.7
Mujeres,40,Segovia,2010,1,14.5
Mujeres,40,Segovia,2010,2,17.77
Mujeres,40,Segovia,2010,3,15.67
Mujeres,40,Segovia,2010,4,14.24
Mujeres,40,Segovia,2011,1,15.76
Mujeres,40,Segovia,2011,2,14.41
Mujeres,40,Segovia,2011,3,15.55
Mujeres,40,Segovia,2011,4,18.59
Mujeres,40,Segovia,2012,1,25
Mujeres,40,Segovia,2012,2,25.02
Mujeres,40,Segovia,2012,3,22.04
Mujeres,40,Segovia,2012,4,23.32
Mujeres,40,Segovia,2013,1,24.04
Mujeres,40,Segovia,2013,2,25.18
Mujeres,40,Segovia,2013,3,21.64
Mujeres,40,Segovia,2013,4,20.03
Mujeres,40,Segovia,2014,1,16.55
Mujeres,40,Segovia,2014,2,13.15
Mujeres,40,Segovia,2014,3,14.02
Mujeres,40,Segovia,2014,4,15.01
Mujeres,40,Segovia,2015,1,17.62
Mujeres,40,Segovia,2015,2,17.52
Mujeres,40,Segovia,2015,3,19.42
Mujeres,40,Segovia,2015,4,21.94
Mujeres,40,Segovia,2016,1,20.45
Mujeres,40,Segovia,2016,2,19.7
Mujeres,40,Segovia,2016,3,15.99
Mujeres,40,Segovia,2016,4,14.61
Mujeres,40,Segovia,2017,1,16.33
Mujeres,40,Segovia,2017,2,13.63
Mujeres,40,Segovia,2017,3,13.94
Mujeres,40,Segovia,2017,4,18.39
Mujeres,40,Segovia,2018,1,17.6
Mujeres,40,Segovia,2018,2,17.4
Mujeres,40,Segovia,2018,3,11.92
Mujeres,40,Segovia,2018,4,11.23
Mujeres,40,Segovia,2019,1,11.16
Mujeres,40,Segovia,2019,2,12.23
Mujeres,40,Segovia,2019,3,9.99
Mujeres,40,Segovia,2019,4,12.12
Mujeres,40,Segovia,2020,1,11.04
Mujeres,40,Segovia,2020,2,12.83
Mujeres,40,Segovia,2020,3,10.88
Mujeres,40,Segovia,2020,4,12.89
Mujeres,40,Segovia,2021,1,9.79
Mujeres,40,Segovia,2021,2,14.25
Mujeres,40,Segovia,2021,3,12.97
Mujeres,40,Segovia,2021,4,14.83
Mujeres,40,Segovia,2022,1,11.88
Mujeres,40,Segovia,2022,2,9.99
Mujeres,40,Segovia,2022,3,11.11
Mujeres,40,Segovia,2022,4,8.46
Mujeres,40,Segovia,2023,1,9.40
Mujeres,41,Sevilla,2002,1,27.47
Mujeres,41,Sevilla,2002,2,26.3
Mujeres,41,Sevilla,2002,3,26.88
Mujeres,41,Sevilla,2002,4,28.78
Mujeres,41,Sevilla,2003,1,26.74
Mujeres,41,Sevilla,2003,2,25.24
Mujeres,41,Sevilla,2003,3,25.48
Mujeres,41,Sevilla,2003,4,23.43
Mujeres,41,Sevilla,2004,1,22.99
Mujeres,41,Sevilla,2004,2,25.07
Mujeres,41,Sevilla,2004,3,24.3
Mujeres,41,Sevilla,2004,4,22.56
Mujeres,41,Sevilla,2005,1,20.83
Mujeres,41,Sevilla,2005,2,18.49
Mujeres,41,Sevilla,2005,3,21.73
Mujeres,41,Sevilla,2005,4,18.01
Mujeres,41,Sevilla,2006,1,17.62
